0   HLTriggerFirstPath, FIRED = 0
372   HLT_Diphoton30EB_18EB_R9Id_OR_IsoCaloId_AND_HE_R9Id_DoublePixelVeto_Mass55_v4, FIRED = 0
373   HLT_Dimuon0_Jpsi_Muon_v3, FIRED = 0
374   HLT_Dimuon0_Upsilon_Muon_v3, FIRED = 0
375   HLT_QuadMuon0_Dimuon0_Jpsi_v3, FIRED = 0
376   HLT_QuadMuon0_Dimuon0_Upsilon_v3, FIRED = 0
377   HLT_Rsq0p25_v3, FIRED = 0
378   HLT_Rsq0p30_v3, FIRED = 0
379   HLT_RsqMR240_Rsq0p09_MR200_v3, FIRED = 0
380   HLT_RsqMR240_Rsq0p09_MR200_4jet_v3, FIRED = 0
381   HLT_RsqMR270_Rsq0p09_MR200_v3, FIRED = 0
382   HLT_RsqMR270_Rsq0p09_MR200_4jet_v3, FIRED = 0
383   HLT_Rsq0p02_MR300_TriPFJet80_60_40_BTagCSV_p063_p20_Mbb60_200_v2, FIRED = 0
384   HLT_Rsq0p02_MR300_TriPFJet80_60_40_DoubleBTagCSV_p063_Mbb60_200_v2, FIRED = 0
385   HLT_HT200_DisplacedDijet40_DisplacedTrack_v3, FIRED = 0
386   HLT_HT250_DisplacedDijet40_DisplacedTrack_v4, FIRED = 0
387   HLT_HT350_DisplacedDijet40_DisplacedTrack_v4, FIRED = 0
388   HLT_HT350_DisplacedDijet80_DisplacedTrack_v4, FIRED = 0
389   HLT_HT350_DisplacedDijet80_Tight_DisplacedTrack_v4, FIRED = 0
390   HLT_HT350_DisplacedDijet40_Inclusive_v3, FIRED = 0
391   HLT_HT400_DisplacedDijet40_Inclusive_v4, FIRED = 0
392   HLT_HT500_DisplacedDijet40_Inclusive_v4, FIRED = 0
393   HLT_HT550_DisplacedDijet40_Inclusive_v4, FIRED = 0
394   HLT_HT650_DisplacedDijet80_Inclusive_v4, FIRED = 0
395   HLT_HT750_DisplacedDijet80_Inclusive_v4, FIRED = 0
396   HLT_VBF_DisplacedJet40_DisplacedTrack_v3, FIRED = 0
397   HLT_VBF_DisplacedJet40_DisplacedTrack_2TrackIP2DSig5_v3, FIRED = 0
398   HLT_VBF_DisplacedJet40_TightID_DisplacedTrack_v3, FIRED = 0
399   HLT_VBF_DisplacedJet40_Hadronic_v3, FIRED = 0
400   HLT_VBF_DisplacedJet40_Hadronic_2PromptTrack_v3, FIRED = 0
401   HLT_VBF_DisplacedJet40_TightID_Hadronic_v3, FIRED = 0
402   HLT_VBF_DisplacedJet40_VTightID_Hadronic_v3, FIRED = 0
403   HLT_VBF_DisplacedJet40_VVTightID_Hadronic_v3, FIRED = 0
404   HLT_VBF_DisplacedJet40_VTightID_DisplacedTrack_v3, FIRED = 0
405   HLT_VBF_DisplacedJet40_VVTightID_DisplacedTrack_v3, FIRED = 0
406   HLT_PFMETNoMu90_PFMHTNoMu90_IDTight_v4, FIRED = 0
407   HLT_PFMETNoMu100_PFMHTNoMu100_IDTight_v4, FIRED = 0
408   HLT_PFMETNoMu110_PFMHTNoMu110_IDTight_v4, FIRED = 0
409   HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_v4, FIRED = 0
410   HLT_MonoCentralPFJet80_PFMETNoMu90_PFMHTNoMu90_IDTight_v4, FIRED = 0
411   HLT_MonoCentralPFJet80_PFMETNoMu100_PFMHTNoMu100_IDTight_v4, FIRED = 0
412   HLT_MonoCentralPFJet80_PFMETNoMu110_PFMHTNoMu110_IDTight_v4, FIRED = 0
413   HLT_MonoCentralPFJet80_PFMETNoMu120_PFMHTNoMu120_IDTight_v4, FIRED = 0
414   HLT_Ele27_eta2p1_WPLoose_Gsf_HT200_v5, FIRED = 0
415   HLT_Photon90_CaloIdL_PFHT500_v6, FIRED = 0
416   HLT_DoubleMu8_Mass8_PFHT250_v3, FIRED = 0
417   HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT250_v4, FIRED = 0
418   HLT_DoubleEle8_CaloIdM_TrackIdM_Mass8_PFHT250_v4, FIRED = 0
419   HLT_DoubleMu8_Mass8_PFHT300_v6, FIRED = 0
420   HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT300_v7, FIRED = 0
421   HLT_DoubleEle8_CaloIdM_TrackIdM_Mass8_PFHT300_v7, FIRED = 0
422   HLT_Mu10_CentralPFJet30_BTagCSV_p13_v2, FIRED = 0
423   HLT_DoubleMu3_PFMET50_v2, FIRED = 0
424   HLT_Ele10_CaloIdM_TrackIdM_CentralPFJet30_BTagCSV_p13_v4, FIRED = 0
425   HLT_Ele15_IsoVVVL_BTagCSV_p067_PFHT400_v4, FIRED = 0
426   HLT_Ele15_IsoVVVL_PFHT350_PFMET50_v5, FIRED = 0
427   HLT_Ele15_IsoVVVL_PFHT600_v6, FIRED = 0
428   HLT_Ele15_IsoVVVL_PFHT350_v5, FIRED = 0
429   HLT_Ele15_IsoVVVL_PFHT400_PFMET50_v3, FIRED = 0
430   HLT_Ele15_IsoVVVL_PFHT400_v3, FIRED = 0
431   HLT_Ele50_IsoVVVL_PFHT400_v3, FIRED = 0
432   HLT_Mu8_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v1, FIRED = 0
433   HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60_v2, FIRED = 0
434   HLT_Mu15_IsoVVVL_BTagCSV_p067_PFHT400_v3, FIRED = 0
435   HLT_Mu15_IsoVVVL_PFHT350_PFMET50_v4, FIRED = 0
436   HLT_Mu15_IsoVVVL_PFHT600_v5, FIRED = 0
437   HLT_Mu15_IsoVVVL_PFHT350_v4, FIRED = 0
438   HLT_Mu15_IsoVVVL_PFHT400_PFMET50_v2, FIRED = 0
439   HLT_Mu15_IsoVVVL_PFHT400_v2, FIRED = 0
440   HLT_Mu50_IsoVVVL_PFHT400_v2, FIRED = 0
441   HLT_Dimuon16_Jpsi_v3, FIRED = 0
442   HLT_Dimuon10_Jpsi_Barrel_v4, FIRED = 0
443   HLT_Dimuon8_PsiPrime_Barrel_v4, FIRED = 0
444   HLT_Dimuon8_Upsilon_Barrel_v4, FIRED = 0
445   HLT_Dimuon0_Phi_Barrel_v4, FIRED = 0
446   HLT_Mu16_TkMu0_dEta18_Onia_v3, FIRED = 0
447   HLT_Mu16_TkMu0_dEta18_Phi_v3, FIRED = 0
448   HLT_TrkMu15_DoubleTrkMu5NoFiltersNoVtx_v4, FIRED = 0
449   HLT_TrkMu17_DoubleTrkMu8NoFiltersNoVtx_v4, FIRED = 0
450   HLT_Mu8_v4, FIRED = 0
451   HLT_Mu17_v3, FIRED = 0
452   HLT_Mu3_PFJet40_v3, FIRED = 0
453   HLT_Ele8_CaloIdM_TrackIdM_PFJet30_v6, FIRED = 0
454   HLT_Ele12_CaloIdM_TrackIdM_PFJet30_v6, FIRED = 0
455   HLT_Ele17_CaloIdM_TrackIdM_PFJet30_v4, FIRED = 0
456   HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v6, FIRED = 0
457   HLT_Ele50_CaloIdVT_GsfTrkIdT_PFJet140_v4, FIRED = 0
458   HLT_Ele50_CaloIdVT_GsfTrkIdT_PFJet165_v4, FIRED = 0
459   HLT_PFHT400_SixJet30_DoubleBTagCSV_p056_v2, FIRED = 0
460   HLT_PFHT450_SixJet40_BTagCSV_p056_v2, FIRED = 0
461   HLT_PFHT400_SixJet30_v4, FIRED = 0
462   HLT_PFHT450_SixJet40_v4, FIRED = 0
463   HLT_Ele115_CaloIdVT_GsfTrkIdT_v5, FIRED = 0
464   HLT_Mu55_v3, FIRED = 0
465   HLT_Photon42_R9Id85_OR_CaloId24b40e_Iso50T80L_Photon25_AND_HE10_R9Id65_Eta2_Mass15_v5, FIRED = 0
466   HLT_Photon90_CaloIdL_PFHT600_v5, FIRED = 0
467   HLT_PixelTracks_Multiplicity60ForEndOfFill_v2, FIRED = 0
468   HLT_PixelTracks_Multiplicity85ForEndOfFill_v2, FIRED = 0
469   HLT_PixelTracks_Multiplicity110ForEndOfFill_v3, FIRED = 0
470   HLT_PixelTracks_Multiplicity135ForEndOfFill_v3, FIRED = 0
471   HLT_PixelTracks_Multiplicity160ForEndOfFill_v3, FIRED = 0
472   HLT_FullTracks_Multiplicity80_v2, FIRED = 0
473   HLT_FullTracks_Multiplicity100_v2, FIRED = 0
474   HLT_FullTracks_Multiplicity130_v2, FIRED = 0
475   HLT_FullTracks_Multiplicity150_v2, FIRED = 0
476   HLT_ECALHT800_v4, FIRED = 0
477   HLT_DiSC30_18_EIso_AND_HE_Mass70_v4, FIRED = 0
478   HLT_MET200_v3, FIRED = 0
479   HLT_Ele27_HighEta_Ele20_Mass55_v4, FIRED = 0
480   HLT_L1FatEvents_v1, FIRED = 0
481   HLT_Physics_v4, FIRED = 0
482   HLT_L1FatEvents_part0_v1, FIRED = 0
483   HLT_L1FatEvents_part1_v1, FIRED = 0
484   HLT_L1FatEvents_part2_v1, FIRED = 0
485   HLT_L1FatEvents_part3_v1, FIRED = 0
486   DST_Physics_v2, FIRED = 0
487   DST_CaloJet40_BTagScouting_v4, FIRED = 0
488   DST_CaloJet40_CaloScouting_PFScouting_v4, FIRED = 0
489   DST_CaloJet40_CaloBTagScouting_v3, FIRED = 0
490   DST_L1HTT_BTagScouting_v4, FIRED = 0
491   DST_L1HTT_CaloScouting_PFScouting_v4, FIRED = 0
492   DST_L1HTT_CaloBTagScouting_v3, FIRED = 0
493   DST_HT250_CaloScouting_v4, FIRED = 0
494   DST_HT250_CaloBTagScouting_v2, FIRED = 0
495   DST_HT410_BTagScouting_v4, FIRED = 0
496   DST_HT410_PFScouting_v4, FIRED = 0
497   DST_HT450_BTagScouting_v4, FIRED = 0
498   DST_HT450_PFScouting_v4, FIRED = 0
499   DST_ZeroBias_CaloScouting_PFScouting_v3, FIRED = 0
500   DST_ZeroBias_BTagScouting_v4, FIRED = 0
501   DST_L1DoubleMu_BTagScouting_v4, FIRED = 0
502   DST_L1DoubleMu_CaloScouting_PFScouting_v3, FIRED = 0
503   DST_DoubleMu3_Mass10_BTagScouting_v4, FIRED = 0
504   DST_DoubleMu3_Mass10_CaloScouting_PFScouting_v3, FIRED = 0
505   HLT_Random_v2, FIRED = 0
506   HLT_ZeroBias_v4, FIRED = 0
507   HLT_AK4CaloJet30_v4, FIRED = 0
508   HLT_AK4CaloJet40_v3, FIRED = 0
509   HLT_AK4CaloJet50_v3, FIRED = 0
510   HLT_AK4CaloJet80_v3, FIRED = 0
511   HLT_AK4CaloJet100_v3, FIRED = 0
512   HLT_AK4PFJet30_v4, FIRED = 0
513   HLT_AK4PFJet50_v4, FIRED = 0
514   HLT_AK4PFJet80_v4, FIRED = 0
515   HLT_AK4PFJet100_v4, FIRED = 0
516   HLT_HISinglePhoton10_v3, FIRED = 0
517   HLT_HISinglePhoton15_v3, FIRED = 0
518   HLT_HISinglePhoton20_v3, FIRED = 0
519   HLT_HISinglePhoton40_v3, FIRED = 0
520   HLT_HISinglePhoton60_v3, FIRED = 0
521   HLT_EcalCalibration_v3, FIRED = 0
522   HLT_HcalCalibration_v2, FIRED = 0
523   AlCa_EcalPhiSym_v5, FIRED = 0
524   AlCa_SingleEle_WPVeryLoose_Gsf_v4, FIRED = 0
525   AlCa_DoubleEle_CaloIdL_TrackIdL_IsoVL_DZ_v4, FIRED = 0
526   AlCa_DoubleEle_CaloIdL_TrackIdL_IsoVL_v4, FIRED = 0
527   HLT_GlobalRunHPDNoise_v4, FIRED = 0
528   HLT_L1BptxMinus_v2, FIRED = 0
529   HLT_L1BptxPlus_v2, FIRED = 0
530   HLT_L1NotBptxOR_v2, FIRED = 0
531   HLT_L1BeamGasMinus_v2, FIRED = 0
532   HLT_L1BeamGasPlus_v2, FIRED = 0
533   HLT_L1BptxXOR_v2, FIRED = 0
534   HLT_L1MinimumBiasHF_OR_v2, FIRED = 0
535   HLT_L1MinimumBiasHF_AND_v2, FIRED = 0
536   HLT_HcalNZS_v3, FIRED = 0
537   HLT_HcalPhiSym_v3, FIRED = 0
538   HLT_ZeroBias_FirstCollisionAfterAbortGap_v2, FIRED = 0
539   HLT_ZeroBias_FirstCollisionAfterAbortGap_copy_v1, FIRED = 0
540   HLT_ZeroBias_FirstCollisionAfterAbortGap_TCDS_v1, FIRED = 0
541   HLT_ZeroBias_IsolatedBunches_v3, FIRED = 0
542   AlCa_RPCMuonNoTriggers_v3, FIRED = 0
543   AlCa_RPCMuonNoHits_v3, FIRED = 0
544   AlCa_RPCMuonNormalisation_v3, FIRED = 0
545   AlCa_LumiPixels_Random_v2, FIRED = 0
546   AlCa_LumiPixels_ZeroBias_v4, FIRED = 0
547   HLT_Photon500_v4, FIRED = 0
548   HLT_Photon600_v4, FIRED = 0
549   HLT_Mu300_v2, FIRED = 0
550   HLT_Mu350_v2, FIRED = 0
551   HLT_MET250_v3, FIRED = 0
552   HLT_MET300_v3, FIRED = 0
553   HLT_MET600_v3, FIRED = 0
554   HLT_MET700_v3, FIRED = 0
555   HLT_PFMET300_v3, FIRED = 0
556   HLT_PFMET400_v3, FIRED = 0
557   HLT_PFMET500_v3, FIRED = 0
558   HLT_PFMET600_v3, FIRED = 0
559   HLT_Ele250_CaloIdVT_GsfTrkIdT_v4, FIRED = 0
560   HLT_Ele300_CaloIdVT_GsfTrkIdT_v4, FIRED = 0
561   HLT_HT2000_v3, FIRED = 0
562   HLT_HT2500_v3, FIRED = 0
563   HLT_IsoTrackHE_v2, FIRED = 0
564   HLT_IsoTrackHB_v2, FIRED = 0
565   AlCa_EcalPi0EBonly_v5, FIRED = 0
566   AlCa_EcalPi0EEonly_v5, FIRED = 0
567   AlCa_EcalEtaEBonly_v5, FIRED = 0
568   AlCa_EcalEtaEEonly_v5, FIRED = 0
569   HLTriggerFinalPath, FIRED = 0
[ljmet]: Selection
     0 :         No selection          1
     1 :              Trigger          1
     2 :       Primary vertex          1
     3 :          MET filters          1
     4 :      One jet or more        off
     5 :     Two jets or more        off
     6 :   Three jets or more        off
     7 : Min jet multiplicity          1
     8 : Max jet multiplicity          1
     9 :       Leading jet pt          1
    10 :              Min MET          1
    11 :              Max MET          1
    12 :             Min muon          1
    13 :         Min electron          1
    14 :           Min lepton          1
    15 :           Max lepton          1
    16 :     Min loose lepton          0
    17 :     Max loose lepton          0
    18 :   Second lepton veto        off
    19 :             Tau veto        off
    20 :       1 btag or more        off
    21 :       2 btag or more        off
    22 :       3 btag or more        off
    23 :             All cuts          0
